image_id,image_path,relative_path,original_label,class_label,exists,is_valid,width,height,mode,sha256,error,is_exact_duplicate,has_label_conflict,class_index
252,data/raw/extracted/InfraredSolarModules/images/252.jpg,images/252.jpg,Offline-Module,Offline-Module,True,True,24,40,L,989031fd93457bf30b5edac9a51cbb2fdd1265f5cbb07d0bd8ab60a4f940dd6c,,False,False,8
11738,data/raw/extracted/InfraredSolarModules/images/11738.jpg,images/11738.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ee6abfa205ed14ad2c21ac013fad904a491af1194c932137d127974107e51d42,,False,False,0
7917,data/raw/extracted/InfraredSolarModules/images/7917.jpg,images/7917.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,91e153952be81c298c47c566155406061b87062fa701f27529cd7b6864a00355,,False,False,7
5307,data/raw/extracted/InfraredSolarModules/images/5307.jpg,images/5307.jpg,Cell,Cell,True,True,24,40,L,12c92ab2ea1ff09b4c293a821ec74319dfa21f90416b98a2e931b635c8520cd1,,False,False,1
11462,data/raw/extracted/InfraredSolarModules/images/11462.jpg,images/11462.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0fe34708f92c70c26bc09f1bd56b1c83f37d49437aec10d6e6c6955bd9deca71,,False,False,0
17813,data/raw/extracted/InfraredSolarModules/images/17813.jpg,images/17813.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a862843fa1aed0802d447b9e2cbc76319ba531e774d8d18d6060ea20eb1a9715,,False,False,0
5206,data/raw/extracted/InfraredSolarModules/images/5206.jpg,images/5206.jpg,Cell,Cell,True,True,24,40,L,c9e1a4f3566e8bd4b196fa4d41bd6863b47c09c0c083e9c1dc0af5245354f3e4,,False,False,1
16928,data/raw/extracted/InfraredSolarModules/images/16928.jpg,images/16928.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f9a3d688523da9245affaf60416ebb79aa64eec361dcdf5b6d2a607e11dec4b0,,False,False,0
18628,data/raw/extracted/InfraredSolarModules/images/18628.jpg,images/18628.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,b99c1f0d8442bd85d61a734880a9218a1a9fb424be6473cc59aa4f1434e1d45c,,False,False,0
4766,data/raw/extracted/InfraredSolarModules/images/4766.jpg,images/4766.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,2e5edbcd3e740af39b1e800cda1d6166f3ce479688c5c3a2384679aa0bf2fb62,,False,False,2
13464,data/raw/extracted/InfraredSolarModules/images/13464.jpg,images/13464.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c92e6b2ca0b04fddc1883310a4c76dd6dde76850b8e90afa20fb33268a4e4ab5,,False,False,0
1732,data/raw/extracted/InfraredSolarModules/images/1732.jpg,images/1732.jpg,Diode,Diode,True,True,24,40,L,b3d0b7bb715499c5237e6022879fedc034982e15bac46befa61ad5887a3d7a27,,False,False,4
643,data/raw/extracted/InfraredSolarModules/images/643.jpg,images/643.jpg,Offline-Module,Offline-Module,True,True,24,40,L,cfb1feb7dd70f5b6a6ac061a92ede6cbaaa36d45e4fc6cc05c99a3c6d1a10131,,False,False,8
2543,data/raw/extracted/InfraredSolarModules/images/2543.jpg,images/2543.jpg,Shadowing,Shadowing,True,True,24,40,L,02f1429241f6549ce2e438bbf8760303994ae5640585d1f31926d52abe073479,,False,False,9
1060,data/raw/extracted/InfraredSolarModules/images/1060.jpg,images/1060.jpg,Diode,Diode,True,True,24,40,L,31f2395a3f53b56d31edd1cf210f591984438ec85b8244035545bd8d5551774a,,False,False,4
9806,data/raw/extracted/InfraredSolarModules/images/9806.jpg,images/9806.jpg,Vegetation,Vegetation,True,True,24,40,L,13e087eb56d8802ac798af84a74e2b12319db55d2d2d2cfc6b309b6fdf9aa050,,False,False,11
5738,data/raw/extracted/InfraredSolarModules/images/5738.jpg,images/5738.jpg,Cell,Cell,True,True,24,40,L,07cb50d7d74fbfaf1457ad58de831521a8c644ac487532d42c96027c1b4349c8,,False,False,1
5494,data/raw/extracted/InfraredSolarModules/images/5494.jpg,images/5494.jpg,Cell,Cell,True,True,24,40,L,622a4d1b57e8cf13febaef52eb735d617efca301cb23e70edc5674803c09b72c,,False,False,1
9207,data/raw/extracted/InfraredSolarModules/images/9207.jpg,images/9207.jpg,Vegetation,Vegetation,True,True,24,40,L,56fd071a3f29eb1533d32f13a2c324aafdefacb9aab1a8d951851c98ef967e47,,False,False,11
9004,data/raw/extracted/InfraredSolarModules/images/9004.jpg,images/9004.jpg,Vegetation,Vegetation,True,True,24,40,L,680f3f7d4d00e405821e16ab7ae588a2c161acb6c7956eb54b72004b61afac14,,False,False,11
15144,data/raw/extracted/InfraredSolarModules/images/15144.jpg,images/15144.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e73cb39531ff47d3945af5020efb7b28e74e2825639b3b02d60fa5cc92d19ae9,,False,False,0
8461,data/raw/extracted/InfraredSolarModules/images/8461.jpg,images/8461.jpg,Vegetation,Vegetation,True,True,24,40,L,6812e115ef3066fbf1c2a74d5deec581e4f904b947d927eddc734f8bb8cb7e63,,False,False,11
6610,data/raw/extracted/InfraredSolarModules/images/6610.jpg,images/6610.jpg,Cell,Cell,True,True,24,40,L,99e3df105b5c7449bc7a81b384793eec5d06c2fb69fb10340b8fe3c9d753e183,,False,False,1
6407,data/raw/extracted/InfraredSolarModules/images/6407.jpg,images/6407.jpg,Cell,Cell,True,True,24,40,L,9de947bf385a6903f97796bb8539e4ed8ea2a646f90c1f94c94216f25d9cd412,,False,False,1
9192,data/raw/extracted/InfraredSolarModules/images/9192.jpg,images/9192.jpg,Vegetation,Vegetation,True,True,24,40,L,8a48e69aba1faff50343efcb701a8d3e19aecdac6ac77636556d9f1be84dde9c,,False,False,11
12205,data/raw/extracted/InfraredSolarModules/images/12205.jpg,images/12205.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,75b1ff5aa836afbc3a2e1ae538bfd6c16506969ab7342ab0798b6c2188735d1f,,False,False,0
4555,data/raw/extracted/InfraredSolarModules/images/4555.jpg,images/4555.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,955d5137d717f3060d51323af21be0003c65be3e839ab65a993c3271cd7295d0,,False,False,2
870,data/raw/extracted/InfraredSolarModules/images/870.jpg,images/870.jpg,Diode-Multi,Diode-Multi,True,True,24,40,L,9883373f12c36e912b87b00f004c7a38b1ee715d466deec4220e259cfbee97ba,,False,False,5
6467,data/raw/extracted/InfraredSolarModules/images/6467.jpg,images/6467.jpg,Cell,Cell,True,True,24,40,L,514d1c947e0d0b4ce9dbff2cfc3708bca226a09f9d35a78d21ccea751206ad6c,,False,False,1
6539,data/raw/extracted/InfraredSolarModules/images/6539.jpg,images/6539.jpg,Cell,Cell,True,True,24,40,L,23a1d6f09f6d7669d7a0c3f67fc669410b6cc2a514e4ec27cc4e27602d887e33,,False,False,1
828,data/raw/extracted/InfraredSolarModules/images/828.jpg,images/828.jpg,Diode-Multi,Diode-Multi,True,True,24,40,L,71f41301e1f69253e2609207791e465eea9a2f293c704fbe3711703e0d565a94,,False,False,5
10801,data/raw/extracted/InfraredSolarModules/images/10801.jpg,images/10801.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,39d651bb260e34e2bbc922ef482c71be5c4ad003143ff1f70fc019d8f364010a,,False,False,0
16180,data/raw/extracted/InfraredSolarModules/images/16180.jpg,images/16180.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,952ebc97c30b50ba69166cd083337f24ec70bf34630c380f90e7d9d5e018deee,,False,False,0
12008,data/raw/extracted/InfraredSolarModules/images/12008.jpg,images/12008.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,241fc9820eaae9ccff07467b3d7f0c3a9414d7d0cb1edad7f616d5e8162a20f3,,False,False,0
294,data/raw/extracted/InfraredSolarModules/images/294.jpg,images/294.jpg,Offline-Module,Offline-Module,True,True,24,40,L,a6443e455b8b0971a8dc7941b1bd6625bcf52ff77e3d11538645ca34b89d2b9c,,False,False,8
7583,data/raw/extracted/InfraredSolarModules/images/7583.jpg,images/7583.jpg,Cracking,Cracking,True,True,24,40,L,e9b2112de1b5341c2740fa2390e5c660af4e367fb418c07aa0c3b1123d22f577,,False,False,3
3612,data/raw/extracted/InfraredSolarModules/images/3612.jpg,images/3612.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,6db9c7fe22e54ac843d0be26f2b3114f04973e8186965e179015c9f82e7b303b,,False,False,2
14914,data/raw/extracted/InfraredSolarModules/images/14914.jpg,images/14914.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,3ebdd005e4f3e8ca919b50a25a15383f2d4922a34733421fda72f35dea6d504c,,False,False,0
2208,data/raw/extracted/InfraredSolarModules/images/2208.jpg,images/2208.jpg,Diode,Diode,True,True,24,40,L,1a18320ee28c26dfbf5e896a706b5932b1b233663f8896b283776f984001ea68,,False,False,4
13257,data/raw/extracted/InfraredSolarModules/images/13257.jpg,images/13257.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4a4608adb2d79c772355e9f79ae588edcaf54da489b3099a01ca1316fa996cf7,,False,False,0
47,data/raw/extracted/InfraredSolarModules/images/47.jpg,images/47.jpg,Offline-Module,Offline-Module,True,True,24,40,L,110f330230ac1c5d066f53993e4b66f49147d3afc5050cc6b3d23236d542eb20,,False,False,8
15079,data/raw/extracted/InfraredSolarModules/images/15079.jpg,images/15079.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ead38f6cc677792cf973556599f1674d096663b69ee99b696d92a991b20a59a5,,False,False,0
3741,data/raw/extracted/InfraredSolarModules/images/3741.jpg,images/3741.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,b4122df4c4d922e19fdbe7e87db1ae1aa3eefe26ced17134e2776ea4c5166209,,False,False,2
6369,data/raw/extracted/InfraredSolarModules/images/6369.jpg,images/6369.jpg,Cell,Cell,True,True,24,40,L,abb51eda68d497ca793e9f6eb00daf6135466c69bc891986a05c5bf7b3601f2a,,False,False,1
11171,data/raw/extracted/InfraredSolarModules/images/11171.jpg,images/11171.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,cdf21e413b7896ca2737fa32614d1b6493798bb079a313b3c0e530eda18eb436,,False,False,0
1654,data/raw/extracted/InfraredSolarModules/images/1654.jpg,images/1654.jpg,Diode,Diode,True,True,24,40,L,5e1470a8e5159c6b26bbba3430c26a30f21e3b3daa5d5c4225279f23d22d5257,,False,False,4
15700,data/raw/extracted/InfraredSolarModules/images/15700.jpg,images/15700.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,533503b4164e957c483b81436e8c3dc268c977aded4ef3338831d27a9e23ff5a,,False,False,0
8523,data/raw/extracted/InfraredSolarModules/images/8523.jpg,images/8523.jpg,Vegetation,Vegetation,True,True,24,40,L,d91ab6e1772ac5e430af62c19364401b80fccd6b1fcb3069d1ca057481c19c2e,,False,False,11
11445,data/raw/extracted/InfraredSolarModules/images/11445.jpg,images/11445.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,154eb9f9c99b7b94ea0e1fe05359a00906bfa1d502a1b0e5dc22af6da9f21198,,False,False,0
10798,data/raw/extracted/InfraredSolarModules/images/10798.jpg,images/10798.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a4f6b4985ad82a95f71fe3b38a376b31e6c7beeae83a626865eaa4b073416fd4,,False,False,0
15667,data/raw/extracted/InfraredSolarModules/images/15667.jpg,images/15667.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,cc00f0ab4ab6df71fc73a78b8f8234345526b6ca2825328f2e6db7d519ee1854,,False,False,0
10003,data/raw/extracted/InfraredSolarModules/images/10003.jpg,images/10003.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,228e62ba6d6d9b63a27ab75fc65caccac6b3356d7f68f205943e6e0a7d580c80,,False,False,0
18535,data/raw/extracted/InfraredSolarModules/images/18535.jpg,images/18535.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ab247bfbda73f24e0864fa99de730036f1073a3505f16a2db72d82c0536f2db2,,False,False,0
2069,data/raw/extracted/InfraredSolarModules/images/2069.jpg,images/2069.jpg,Diode,Diode,True,True,24,40,L,24904600ac0851cc530bc8a63675ceb2ba8bb70577b2bdd7d5d1f1f405d2a741,,False,False,4
12931,data/raw/extracted/InfraredSolarModules/images/12931.jpg,images/12931.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,acee2db7edee27d5b2dbe8c358c3a1518c184763feefe894ed8ca19cb0715b87,,False,False,0
19281,data/raw/extracted/InfraredSolarModules/images/19281.jpg,images/19281.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,81bd80fbbb0f1ab84ca5189bf7b77b55a7da008a92ba8c3a59a66c16853e196a,,False,False,0
13909,data/raw/extracted/InfraredSolarModules/images/13909.jpg,images/13909.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a91f41e40f74089cdbfcfe9a1f296b16277d1c1252a4fb2bc67ade9d89e713a4,,False,False,0
7312,data/raw/extracted/InfraredSolarModules/images/7312.jpg,images/7312.jpg,Cracking,Cracking,True,True,24,40,L,922d810358c4aebb416aa680a4afe8fa4b404c3719c2d8d4bdc37f28e2eb1ffa,,False,False,3
19442,data/raw/extracted/InfraredSolarModules/images/19442.jpg,images/19442.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,775e7ee3c481de9850065e23df9543cb966fb020da9ad4dd3a6c76a3f169a991,,False,False,0
5314,data/raw/extracted/InfraredSolarModules/images/5314.jpg,images/5314.jpg,Cell,Cell,True,True,24,40,L,6aa755e516c857aeac5d5f070191b04ab7d066e67529e071019c660ae39043b2,,False,False,1
4879,data/raw/extracted/InfraredSolarModules/images/4879.jpg,images/4879.jpg,Cell,Cell,True,True,24,40,L,377c7e76c470b1d5d9c4f0c88a78ece73e59ce8390338906a2750699be49284a,,False,False,1
4055,data/raw/extracted/InfraredSolarModules/images/4055.jpg,images/4055.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,a504eecd83fbfbedec87bc1d5a23a27db1a24a6e201935659a082e5913098b58,,False,False,2
5054,data/raw/extracted/InfraredSolarModules/images/5054.jpg,images/5054.jpg,Cell,Cell,True,True,24,40,L,5cb3b4235e2d53f9bf66e4064148760d1ae92f059c75d10ce807320188509e93,,False,False,1
5709,data/raw/extracted/InfraredSolarModules/images/5709.jpg,images/5709.jpg,Cell,Cell,True,True,24,40,L,9ca8f2c6013ed6f2aa25892e19cfac649669bf89f5c012f20f46421861789573,,False,False,1
3785,data/raw/extracted/InfraredSolarModules/images/3785.jpg,images/3785.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,6377b2b69a00c234e86247e1db015226bfeecb129cc4aeaa5301c60b7ee24f47,,False,False,2
784,data/raw/extracted/InfraredSolarModules/images/784.jpg,images/784.jpg,Offline-Module,Offline-Module,True,True,24,40,L,2f866afaa33fd0300fc6ae3657cc618c14cb5c1efdda6190ca9553f45a0974b1,,False,False,8
14617,data/raw/extracted/InfraredSolarModules/images/14617.jpg,images/14617.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,821d59f017ee86e79bb4a8bfd18afef03499ad3d62b795fa12d79f9ecf6bef86,,False,False,0
15528,data/raw/extracted/InfraredSolarModules/images/15528.jpg,images/15528.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,1c0db240c809b51ad59675389fd8b4cf8041d1f59ebd6c3967d8e08db45d5846,,False,False,0
8897,data/raw/extracted/InfraredSolarModules/images/8897.jpg,images/8897.jpg,Vegetation,Vegetation,True,True,24,40,L,b8421f6b3f16875010f189a88dd56cad3c210867e70db0ab294e6e6e4e88564c,,False,False,11
13425,data/raw/extracted/InfraredSolarModules/images/13425.jpg,images/13425.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,8357572bc4575c243bc065c0ebcfa6ea7a4d5778c81c870f9aeec59b58b0e808,,False,False,0
359,data/raw/extracted/InfraredSolarModules/images/359.jpg,images/359.jpg,Offline-Module,Offline-Module,True,True,24,40,L,bfd929b031a0b097def317c0460b8f7544f81dd1ba5535e46b5258e78229c9b9,,False,False,8
19814,data/raw/extracted/InfraredSolarModules/images/19814.jpg,images/19814.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c0c0e622138c51dd5d99093d532a8d631ec1b2f99c68460814d54c22b8db10fd,,False,False,0
17633,data/raw/extracted/InfraredSolarModules/images/17633.jpg,images/17633.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e784c80b85c7ddd137d4a5c537118d4c3f693a8169b95d2ec4c4a611673277c4,,False,False,0
15660,data/raw/extracted/InfraredSolarModules/images/15660.jpg,images/15660.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a82d0c9c0b275e3fa13aefc522ff0a615c018d32751278884ed09ba2907e00ef,,False,False,0
12753,data/raw/extracted/InfraredSolarModules/images/12753.jpg,images/12753.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,9736d7e7776e99af673b8c8ef0d08e8e9859ffeba825a22c4864aeeedc5c2392,,False,False,0
11280,data/raw/extracted/InfraredSolarModules/images/11280.jpg,images/11280.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ad0271727df2e743f0f4f2a1dd50436085b30d3d19b7f58364c0b630bfc101ec,,False,False,0
17638,data/raw/extracted/InfraredSolarModules/images/17638.jpg,images/17638.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a3f04d50bc1b6aa6793cca41aee571c8b612c4b6f6cbfd8986f14a61b573a912,,False,False,0
14414,data/raw/extracted/InfraredSolarModules/images/14414.jpg,images/14414.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,651c327d0fe7344beb337042adbbe57f3741dde319546b691495653be621fb0c,,False,False,0
19460,data/raw/extracted/InfraredSolarModules/images/19460.jpg,images/19460.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c740c417035cf1f8e2002536aabb2060bbde5cf58791f93f6fe2c8f2f367cf62,,False,False,0
14105,data/raw/extracted/InfraredSolarModules/images/14105.jpg,images/14105.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,344045f764fd7b84cb5b43b5ad02ed825993914e09955ea0a0dca5c1b3209584,,False,False,0
8652,data/raw/extracted/InfraredSolarModules/images/8652.jpg,images/8652.jpg,Vegetation,Vegetation,True,True,24,40,L,f643d5a1ace9703446cb77aaff493c99752a082bc40d239bed56dc17bd93fcdf,,False,False,11
5483,data/raw/extracted/InfraredSolarModules/images/5483.jpg,images/5483.jpg,Cell,Cell,True,True,24,40,L,c038b65c661a4c3da6795d36e57500fe7c6aa6aeddd0394d2819182fc7c5ed7a,,False,False,1
1853,data/raw/extracted/InfraredSolarModules/images/1853.jpg,images/1853.jpg,Diode,Diode,True,True,24,40,L,48a14589fb712f84d157a2aa770aafd8bd8b6a6b0500b00ee40741bd69170d93,,False,False,4
19306,data/raw/extracted/InfraredSolarModules/images/19306.jpg,images/19306.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a83fc70a6eec36626417d487cdaacbd0b3b9a6b7aaecc5a694a21fb2f4f13b24,,False,False,0
8679,data/raw/extracted/InfraredSolarModules/images/8679.jpg,images/8679.jpg,Vegetation,Vegetation,True,True,24,40,L,da90b00d6ea8de57855140d2f61c14dc4dd778738a97cdc30925c208ab208044,,False,False,11
6996,data/raw/extracted/InfraredSolarModules/images/6996.jpg,images/6996.jpg,Cracking,Cracking,True,True,24,40,L,e0b6928b29a0f85643b2c9e3276947cedb9b54d9673f59adb27537793e5b5412,,False,False,3
2784,data/raw/extracted/InfraredSolarModules/images/2784.jpg,images/2784.jpg,Shadowing,Shadowing,True,True,24,40,L,1ac3886e5fe66ebfcfbc2e584636cb0bcb659968542e9ea68942c6bce14b0e42,,False,False,9
19604,data/raw/extracted/InfraredSolarModules/images/19604.jpg,images/19604.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,329d3e672a3e1c17aef6a5853e700971dbab802affcf79702e7ee94aa321922a,,False,False,0
4363,data/raw/extracted/InfraredSolarModules/images/4363.jpg,images/4363.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,5ce6e49dad1dbeef14e89fe5a2b5ef6ee75599de55ce3090012be2a16b97eda9,,False,False,2
16870,data/raw/extracted/InfraredSolarModules/images/16870.jpg,images/16870.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,dff044019cd5b00d01c227d171116905fb1c67743576655b882acc6ba8939ba0,,False,False,0
11924,data/raw/extracted/InfraredSolarModules/images/11924.jpg,images/11924.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f97b9e55836ee04c3b496312f981ad9496ca0961b54def9ad4ef5e5c78f30e58,,False,False,0
2800,data/raw/extracted/InfraredSolarModules/images/2800.jpg,images/2800.jpg,Shadowing,Shadowing,True,True,24,40,L,9927411c362a2432d316fe3ce889ec1cc88b90d117c73f44b7e9e8028222b72f,,False,False,9
12353,data/raw/extracted/InfraredSolarModules/images/12353.jpg,images/12353.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e25e329ca65f8cd167b9bca8f4cee7bc906e0ea13c8d52e34e196db754eab251,,False,False,0
14234,data/raw/extracted/InfraredSolarModules/images/14234.jpg,images/14234.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,d41571086c33ef1f90a1f4a7c901f04f683fc000b957a29c8c39466621e32b19,,False,False,0
748,data/raw/extracted/InfraredSolarModules/images/748.jpg,images/748.jpg,Offline-Module,Offline-Module,True,True,24,40,L,8995ddeff4721e3480bbafd5050291ff3c5c9f4504a84f7634df906ac8da563b,,False,False,8
5235,data/raw/extracted/InfraredSolarModules/images/5235.jpg,images/5235.jpg,Cell,Cell,True,True,24,40,L,42d9767e71da8ec86739604ce80a8146c2bda6d72060251a0e315402b1213371,,False,False,1
13769,data/raw/extracted/InfraredSolarModules/images/13769.jpg,images/13769.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,77c892be6d573d9cd33f6bb412762d1263951da229499f4bfc8f0dc2f9193c19,,False,False,0
14631,data/raw/extracted/InfraredSolarModules/images/14631.jpg,images/14631.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,23f6262d220f6f24cadfdb8c5b48eb41dec355ec92e6381280626e308069659d,,False,False,0
586,data/raw/extracted/InfraredSolarModules/images/586.jpg,images/586.jpg,Offline-Module,Offline-Module,True,True,24,40,L,9dc9f159f34856a91a8e315505bf66bf2520c68245b08c8f8f01f0949290e631,,False,False,8
14802,data/raw/extracted/InfraredSolarModules/images/14802.jpg,images/14802.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,28cc3c8da4f2bae8c2b46bb71dbb1f998e764c5ee170dd7df0fbd8ba53e024be,,False,False,0
9025,data/raw/extracted/InfraredSolarModules/images/9025.jpg,images/9025.jpg,Vegetation,Vegetation,True,True,24,40,L,b242a7bd3e21e501e8c3d47a5efc5b47573f6c0ab05e95c4c06ca88743593d3f,,False,False,11
13015,data/raw/extracted/InfraredSolarModules/images/13015.jpg,images/13015.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,36fdbbc77f6f76826d8e7080becebb6448c9b22c458d43d45e3dd75b534ad0a3,,False,False,0
10836,data/raw/extracted/InfraredSolarModules/images/10836.jpg,images/10836.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f9c5b1426c2abc9de6b9157bdfe4142b5cbe09a0e83434984926f5869ac7e84a,,False,False,0
8849,data/raw/extracted/InfraredSolarModules/images/8849.jpg,images/8849.jpg,Vegetation,Vegetation,True,True,24,40,L,44f761557fbb2a3fa1b311c8bb5c17a561f7dd23946a685cebc9c8210ebe7e9e,,False,False,11
17456,data/raw/extracted/InfraredSolarModules/images/17456.jpg,images/17456.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a4ce6ff89ea05c4f66f84702428b9ea5bceee433cf981abdb7b7acb1d2b04c8a,,False,False,0
7925,data/raw/extracted/InfraredSolarModules/images/7925.jpg,images/7925.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,7d9328c54aa1894f33b364334afa1512aeb889794d507e7d9a33266fc5d59d8c,,False,False,7
11919,data/raw/extracted/InfraredSolarModules/images/11919.jpg,images/11919.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,11ce415b12fe9f8ec385b19791e19d547857035563ac0041c0712d8c08bbd62b,,False,False,0
5810,data/raw/extracted/InfraredSolarModules/images/5810.jpg,images/5810.jpg,Cell,Cell,True,True,24,40,L,b8574783b93042699b079dafc6db7d435d3e28765f2e3ff902ad242975e592c5,,False,False,1
7701,data/raw/extracted/InfraredSolarModules/images/7701.jpg,images/7701.jpg,Cracking,Cracking,True,True,24,40,L,0ec421caade2e5e02bc4ae7f6fd36d280550713627c4dd1032f5cee9d3efaca0,,False,False,3
7754,data/raw/extracted/InfraredSolarModules/images/7754.jpg,images/7754.jpg,Cracking,Cracking,True,True,24,40,L,1da1e27fe66cc0820aeae805ac57eb38e7254f9ce3ac9ea019f1865d8397c973,,False,False,3
15974,data/raw/extracted/InfraredSolarModules/images/15974.jpg,images/15974.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4034eca1982aefe5e636e160786e6dcca3dd5c5645a1f1fdb17163cf79f9a324,,False,False,0
13517,data/raw/extracted/InfraredSolarModules/images/13517.jpg,images/13517.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,be61138c027b77912c0cff89466bc65d1127c1315f51a8e8064810ce3e95b4e2,,False,False,0
477,data/raw/extracted/InfraredSolarModules/images/477.jpg,images/477.jpg,Offline-Module,Offline-Module,True,True,24,40,L,0cb3de5be336c86d69448091c014a54734d5706ca33dee7cbb11765be530cf3d,,False,False,8
14401,data/raw/extracted/InfraredSolarModules/images/14401.jpg,images/14401.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,78010efe48f5501bf6059454dd0b1db96223a14c99b400da108cabd751dfcfad,,False,False,0
11233,data/raw/extracted/InfraredSolarModules/images/11233.jpg,images/11233.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,8b1396174e56da8f75ea7938f0b8cf47a04d4f88c8060c6a73fc8a2c90fe27d0,,False,False,0
13059,data/raw/extracted/InfraredSolarModules/images/13059.jpg,images/13059.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c146fe0cacf1402a8794ffdc8a1646c94ad93b75d8c8b7916d8a2f2559855b65,,False,False,0
2523,data/raw/extracted/InfraredSolarModules/images/2523.jpg,images/2523.jpg,Shadowing,Shadowing,True,True,24,40,L,bff813a572e96f47b7e8c138ffc293a7e3746db0fe55aa96337c7d1559ca0639,,False,False,9
1687,data/raw/extracted/InfraredSolarModules/images/1687.jpg,images/1687.jpg,Diode,Diode,True,True,24,40,L,1ef6847a502350667f37ce6d83ebbdb672027c75ef6e92de69a4ae2f341d198f,,False,False,4
18171,data/raw/extracted/InfraredSolarModules/images/18171.jpg,images/18171.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4cae6bc308a2153689a1f462fd47ce000649113af406cf7782f76ed9bedbe127,,False,False,0
10015,data/raw/extracted/InfraredSolarModules/images/10015.jpg,images/10015.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ae3081ffd06c3c362f172ff8eea24a6dcb66b84f9ac277fff45da432b5fcaaee,,False,False,0
5319,data/raw/extracted/InfraredSolarModules/images/5319.jpg,images/5319.jpg,Cell,Cell,True,True,24,40,L,de089b32a271d686aba2853986894ab25788eb286ae725a2f5bd283d11fbc485,,False,False,1
12697,data/raw/extracted/InfraredSolarModules/images/12697.jpg,images/12697.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c83bb502e4976781704923fa9bec68d686a704730907fd62d02f44870b296b87,,False,False,0
